高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",0
高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",0
高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",0
高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",0
高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",0
高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",0
高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",0
高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",0
高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",0
高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",0
高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",0
高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",0
高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",0
高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",0
高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",0
高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",0
高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",0
高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",0
高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",0
高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",0
高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",0
高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",0
沁水县,无烟末煤,无烟煤,洗末煤,化工用煤,"[16,16)","[7.3,7.3)","[0.3,0.3)","[6200,6200)",0
沁水县,无烟末煤,无烟煤,洗末煤,化工用煤,"[16,16)","[7.3,7.3)","[0.3,0.3)","[6200,6200)",0
沁水县,无烟末煤,无烟煤,洗末煤,化工用煤,"[16,16)","[7.3,7.3)","[0.3,0.3)","[6200,6200)",0
沁水县,无烟末煤,无烟煤,洗末煤,化工用煤,"[16,16)","[7.3,7.3)","[0.3,0.3)","[6200,6200)",0
沁水县,无烟末煤,无烟煤,洗末煤,化工用煤,"[16,16)","[7.3,7.3)","[0.3,0.3)","[6200,6200)",0
沁水县,无烟末煤,无烟煤,洗末煤,化工用煤,"[16,16)","[7.3,7.3)","[0.3,0.3)","[6200,6200)",0
沁水县,无烟末煤,无烟煤,洗末煤,化工用煤,"[16,16)","[7.3,7.3)","[0.3,0.3)","[6200,6200)",0
沁水县,无烟末煤,无烟煤,洗末煤,化工用煤,"[16,16)","[7.3,7.3)","[0.3,0.3)","[6200,6200)",0
沁水县,无烟末煤,无烟煤,洗末煤,化工用煤,"[16,16)","[7.3,7.3)","[0.3,0.3)","[6200,6200)",0
沁水县,无烟末煤,无烟煤,洗末煤,化工用煤,"[16,16)","[7.3,7.3)","[0.3,0.3)","[6200,6200)",0
沁水县,无烟末煤,无烟煤,洗末煤,化工用煤,"[16,16)","[7.3,7.3)","[0.3,0.3)","[6200,6200)",0
沁水县,无烟末煤,无烟煤,洗末煤,化工用煤,"[16,16)","[7.3,7.3)","[0.3,0.3)","[6200,6200)",0
沁水县,无烟末煤,无烟煤,洗末煤,化工用煤,"[16,16)","[7.3,7.3)","[0.3,0.3)","[6200,6200)",0
沁水县,无烟末煤,无烟煤,洗末煤,化工用煤,"[16,16)","[7.3,7.3)","[0.3,0.3)","[6200,6200)",0
沁水县,无烟末煤,无烟煤,洗末煤,化工用煤,"[16,16)","[7.3,7.3)","[0.3,0.3)","[6200,6200)",0
沁水县,无烟末煤,无烟煤,洗末煤,化工用煤,"[16,16)","[7.3,7.3)","[0.3,0.3)","[6200,6200)",0
沁水县,无烟末煤,无烟煤,洗末煤,化工用煤,"[16,16)","[7.3,7.3)","[0.3,0.3)","[6200,6200)",0
沁水县,无烟末煤,无烟煤,洗末煤,化工用煤,"[16,16)","[7.3,7.3)","[0.3,0.3)","[6200,6200)",1
沁水县,无烟末煤,无烟煤,洗末煤,化工用煤,"[16,16)","[7.3,7.3)","[0.3,0.3)","[6200,6200)",1
沁水县,无烟末煤,无烟煤,洗末煤,化工用煤,"[16,16)","[7.3,7.3)","[0.3,0.3)","[6200,6200)",1
沁水县,无烟末煤,无烟煤,洗末煤,化工用煤,"[16,16)","[7.3,7.3)","[0.3,0.3)","[6200,6200)",1
沁水县,无烟末煤,无烟煤,洗末煤,化工用煤,"[16,16)","[7.3,7.3)","[0.3,0.3)","[6200,6200)",1
泽州县,末煤,无烟煤,末煤,化工用煤,"[18,18)","[6,6)","[0.25,0.25)","[5600,5600)",1
泽州县,末煤,无烟煤,末煤,化工用煤,"[18,18)","[6,6)","[0.25,0.25)","[5600,5600)",1
泽州县,末煤,无烟煤,末煤,化工用煤,"[18,18)","[6,6)","[0.25,0.25)","[5600,5600)",1
泽州县,末煤,无烟煤,末煤,化工用煤,"[18,18)","[6,6)","[0.25,0.25)","[5600,5600)",1
泽州县,末煤,无烟煤,末煤,化工用煤,"[18,18)","[6,6)","[0.25,0.25)","[5600,5600)",1
泽州县,末煤,无烟煤,末煤,化工用煤,"[18,18)","[6,6)","[0.25,0.25)","[5600,5600)",1
泽州县,末煤,无烟煤,末煤,化工用煤,"[18,18)","[6,6)","[0.25,0.25)","[5600,5600)",1
泽州县,末煤,无烟煤,末煤,化工用煤,"[18,18)","[6,6)","[0.25,0.25)","[5600,5600)",1
泽州县,末煤,无烟煤,末煤,化工用煤,"[18,18)","[6,6)","[0.25,0.25)","[5600,5600)",1
泽州县,末煤,无烟煤,末煤,化工用煤,"[18,18)","[6,6)","[0.25,0.25)","[5600,5600)",1
泽州县,末煤,无烟煤,末煤,化工用煤,"[18,18)","[6,6)","[0.25,0.25)","[5600,5600)",1
泽州县,末煤,无烟煤,末煤,化工用煤,"[18,18)","[6,6)","[0.25,0.25)","[5600,5600)",1
泽州县,末煤,无烟煤,末煤,化工用煤,"[18,18)","[6,6)","[0.25,0.25)","[5600,5600)",1
泽州县,末煤,无烟煤,末煤,化工用煤,"[18,18)","[6,6)","[0.25,0.25)","[5600,5600)",1
泽州县,末煤,无烟煤,末煤,化工用煤,"[18,18)","[6,6)","[0.25,0.25)","[5600,5600)",1
泽州县,末煤,无烟煤,末煤,化工用煤,"[18,18)","[6,6)","[0.25,0.25)","[5600,5600)",1
泽州县,末煤,无烟煤,末煤,化工用煤,"[18,18)","[6,6)","[0.25,0.25)","[5600,5600)",1
泽州县,末煤,无烟煤,末煤,化工用煤,"[18,18)","[6,6)","[0.25,0.25)","[5600,5600)",1
泽州县,末煤,无烟煤,末煤,化工用煤,"[18,18)","[6,6)","[0.25,0.25)","[5600,5600)",1
泽州县,末煤,无烟煤,末煤,化工用煤,"[18,18)","[6,6)","[0.25,0.25)","[5600,5600)",1
泽州县,末煤,无烟煤,末煤,化工用煤,"[18,18)","[6,6)","[0.25,0.25)","[5600,5600)",1
泽州县,末煤,无烟煤,末煤,化工用煤,"[18,18)","[6,6)","[0.25,0.25)","[5600,5600)",1
高平市,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
沁水县,优中块,无烟煤,洗中块,化工用煤,"[10,12)","[6,8)","[0.5,0.5)","[6800,7200)",2
沁水县,优中块,无烟煤,洗中块,化工用煤,"[10,12)","[6,8)","[0.5,0.5)","[6800,7200)",2
沁水县,优中块,无烟煤,洗中块,化工用煤,"[10,12)","[6,8)","[0.5,0.5)","[6800,7200)",2
沁水县,优中块,无烟煤,洗中块,化工用煤,"[10,12)","[6,8)","[0.5,0.5)","[6800,7200)",2
沁水县,优中块,无烟煤,洗中块,化工用煤,"[10,12)","[6,8)","[0.5,0.5)","[6800,7200)",2
高平市,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优中块,无烟煤,洗中块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优中块,无烟煤,洗中块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优中块,无烟煤,洗中块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优中块,无烟煤,洗中块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优中块,无烟煤,洗中块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优中块,无烟煤,洗中块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优中块,无烟煤,洗中块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优中块,无烟煤,洗中块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优中块,无烟煤,洗中块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优中块,无烟煤,洗中块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优中块,无烟煤,洗中块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优中块,无烟煤,洗中块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优中块,无烟煤,洗中块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优中块,无烟煤,洗中块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优中块,无烟煤,洗中块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优中块,无烟煤,洗中块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优中块,无烟煤,洗中块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
沁水县,无烟小块,无烟煤,小块,化工用煤,"[13,13)","[6.8,6.8)","[0.28,0.28)","[6900,6900)",2
沁水县,无烟小块,无烟煤,小块,化工用煤,"[13,13)","[6.8,6.8)","[0.28,0.28)","[6900,6900)",2
沁水县,无烟小块,无烟煤,小块,化工用煤,"[13,13)","[6.8,6.8)","[0.28,0.28)","[6900,6900)",2
沁水县,无烟小块,无烟煤,小块,化工用煤,"[13,13)","[6.8,6.8)","[0.28,0.28)","[6900,6900)",2
沁水县,无烟小块,无烟煤,小块,化工用煤,"[13,13)","[6.8,6.8)","[0.28,0.28)","[6900,6900)",2
高平市,优中块,无烟煤,洗中块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优中块,无烟煤,洗中块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优中块,无烟煤,洗中块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优中块,无烟煤,洗中块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
高平市,优中块,无烟煤,洗中块,化工用煤,"[13,13)","[8,10)","[0.5,0.5)","[6500,7000)",2
沁水县,优中块,无烟煤,洗中块,化工用煤,"[10,12)","[6,8)","[0.5,0.5)","[6800,7200)",3
